ppo_3
-1313.79579625375
-1022.2931024690071
-750.9806028962039
-1655.562903234136
-1102.327587638552
-1093.256711775079
-1609.8940697942326
-1311.3203782950275
-1179.223781807202
-1345.7369902135
-1220.969207543885
-1193.8826169079287
-905.7550968288541
-1071.9962951197217
-906.8345005036432
-1169.5683744152668
-1069.606666599287
-1656.5261731239207
-1326.9472378752396
-1270.809756827746
-1319.8947054405035
-1325.7073034957316
-1382.587673752408
-1511.3920448093297
-1348.0588320064228
-1381.2892893297244
-1371.3381063125407
-1184.4362869174897
-1224.7329568273046
-1130.4299494426828
-994.7498250987501
-900.0840462430303
-1640.685961754131
-1204.2877943393958
-1182.018000549194
-1140.607165203454
-1392.9414007844516
-1032.757485724568
-954.6848414537073
-1020.186805366541
-761.0514433365217
-1684.8666751694525
-1429.90373066872
-970.9692804896476
-1026.0448115738418
-1208.819321654731
-1056.112476362733
-1233.457836635709
-1145.6200540676982
-1214.6169786482642
-1024.4170664736116
-1016.5307776310784
-1046.8560457200238
-1168.6277158513585
-1024.6482050909535
-1131.4615098521704
-1488.4189402979239
-1154.0444832519636
-935.1388556243927
-888.8619663362437
-1005.0203030608147
-1097.4548506460926
-1070.2972125777603
-1112.0228518331533
-1502.7136964571503
-1253.7412875073016
-1357.5277313980223
-1097.012493420393
-1218.8665604397265
-1045.439821965207
-1180.979198927958
-1301.1382631144184
-1094.258259170555
-1120.435435726602
-1222.7816432058892
-964.5793561995038
-984.8259731580648
-1195.3776602735172
-1025.857265208508
-1170.1642255464187
-1082.4645735703903
-1134.894159935975
-1086.139365419577
-993.3752158831204
-983.4266738759163
-1095.4170981049338
-1074.5716113068072
-1012.6424602886887
-1358.0299628194934
-1106.6403849948924
-1265.2602249979343
-1064.1478720460252
-895.986779391409
-1291.967660525646
-1070.7744539774797
-1031.7553652937693
-1076.1691597231772
-954.3609679114945
-1532.7638820191096
-835.6320022834705
-1465.7860149872283
-1034.0122868466294
-1212.4025424797705
-1262.3307463487233
-1163.6033511243343
-1120.7897004176248
-1205.626070974515
-1117.399815946287
-958.1054036248571
-1067.1245052943348
-1165.611296965098
-1170.8729433216658
-1154.7383793627373
-1131.7664178160771
-1264.33627207868
-1446.0975163178043
-924.3137810548074
-823.992512097354
-1123.3745930448933
-990.0667517530095
-1285.5648182847071
-1002.2928531167657
-1017.917567680802
-756.9170000217974
-1009.7871926022017
-1112.0929857317092
-1298.5341518012733
-1334.3983253987558
-1235.9106794510833
-1180.0309299691885
-1184.453471290519
-1044.1251284883226
-1042.9911979570686
-879.4351498111189
-1108.5787803942567
-1508.1725647211194
-1211.0710247938582
-897.2965439458026
-1420.680735854868
-983.5316561493647
-1114.9380882620399
-971.2971672636708
-997.7748954940432
-805.7153619942555
-1059.4875932720718
-1063.2451006405295
-936.541533082809
-1007.9041497156742
-894.0082268655739
-922.7984336320038
-1040.6574211450368
-1282.557610512024
-1265.8695452988677
-1319.7344250957578
-1176.017833564086
-1139.4963094356738
-1047.4227045641383
-1093.7360303329465
-1214.333965292109
-1322.161281092677
-1136.0166207192478
-1134.5507609982349
-986.1307632884619
-1181.7944900273114
-866.5717021916103
-1076.1355912417703
-1400.7526594119156
-1229.108660409935
-1095.853845842498
-1163.5664227828659
-1380.2122964890643
-902.2897993321634
-1110.8934458364804
-1118.9228803643714
-934.7772383173236
-886.8982372994585
-1008.7939971309593
-1025.2057135737348
-1023.9594492876421
-1129.1531235357686
-1010.4964611818641
-1077.9201139645402
-1181.1204905544976
-1123.9676574946743
-958.9210026795938
-1051.7528283300114
-1123.6633108016274
-1163.5144274418437
-1128.6627612889408
-1029.9211974604764
-1021.9458075408837
-972.0233403986018
-970.220548579443
-1124.2863987085116
-1136.7315925700427
-1244.8093246044202
-1170.1171931674469
-1149.7888142060883
-1174.9874339069534
-902.8693079664005
-1233.0391831774164
-1082.363814779502
-875.3662830681222
-1101.0884160702851
-1211.7002777096448
-872.1570003854958
-1027.1675364325006
-892.1481449077461
-1013.3262530858403
-1348.2481056219863
-1202.8320714137296
-1347.0624482891692
-1283.715639526504
-1344.6433006265327
-1218.8245137337228
-1182.9940679172378
-1203.3526246263036
-1148.4222964746584
-1145.9078882686097
-1118.078561957605
-1286.8782387840506
-1033.0832110491815
-1032.510152810763
-1024.5472131447343
-893.3432424825559
-1110.4425724183557
-748.3195801975145
-1322.8339288732318
-1034.1342151302783
-875.1317211870353
-887.8628115783739
-1155.1010112594442
-887.6785549091427
-625.2879445973698
-1122.4043449706135
-878.3014273753096
-1083.3865556567841
-745.9034660942957
-992.5163489878145
-871.5166021056933
-762.8195973317104
-749.455299566015
-973.3126661684399
-1348.008102207134
-1035.9637542863895
-1008.4534202001959
-754.0572114293609
-1010.6441533061547
-1049.5929500714644
-906.7544336743632
-769.0536611548852
-1001.0818468543057
-754.4881420050607
-1277.6693635809822
-905.7584649461814
-974.0220537587261
-1012.6990396452876
-1004.2724992686753
-1127.2290276759254
-981.1489374630078
-1143.7751422206802
-1028.8564726663783
-1003.197342110243
-1156.3022025802677
-1187.8477226219568
-1202.5834230526173
-1180.5426815769158
-1125.559623095267
-1023.1064552843171
-858.3072512684112
-1120.79241991591
-1116.857618119142
-997.9398095599151
-759.1617140742201
-1215.372402850494
-956.8259641071219
-766.2949820616739
-886.8455703020994
-911.5130506279773
-977.4755596145221
-1250.3066821043196
-1006.0239045034072
-875.1527282402117
-886.1642807268615
-983.3230766737032
-934.56943551498
-1062.8250668936562
-821.191556035493
-921.0602109649118
-1137.2294101919895
-1021.7978876259245
-1033.5395345690285
-900.7041525209113
-896.6874973819439
-1005.7835007766548
-1070.769547015024
-1051.043546108424
-902.5581660646723
-1031.0374044322791
-890.0473292553194
-1015.6512177366545
-949.1921410947588
-863.5277467788271
-1005.7063901962234
-970.1370068275118
-883.3361121416782
-908.8302386188517
-874.7830134033803
-910.161948751951
-917.5736255380014
-864.6555320212559
-886.1651953760816
-1096.7077985928584
-998.3861956637645
-1031.7354207701733
-795.8165668796908
-903.3293217283476
-868.356180030904
-756.3578817014179
-1124.1253601828364
-1019.4574539668271
-1032.0603320292794
-900.6147875541178
-961.2542732487124
-1068.3345973102873
-980.7911610802854
-1052.5178690788425
-1034.4343983915799
-941.635653754464
-883.1187452567506
-864.3530697263601
-912.5212531602236
-888.4249212963414
-913.7565718662133
-901.9041791759252
-786.2147369012691
-1009.6136790903237
-897.7734057481698
-875.0570248103755
-1248.3945886332347
-1003.9938142291467
-1105.4852545861786
-1148.909710861011
-1062.146479029546
-1031.218216630281
-746.1884641032462
-982.4589430974447
-798.7649000851471
-983.0329789809637
-969.3047836165165
-1138.778527791931
-897.5531116073557
-895.3738433840876
-1035.3559718174595
-637.3013823159147
-865.7246140975415
-900.9090520262887
-752.2862009836655
-1094.6751804258272
-969.7943440710364
-1138.6334632890928
-1094.4066115025403
-1115.4055912126914
-969.1948301101102
-1030.7324537350964
-868.8334762923147
-956.5379228228098
-1119.8325110915266
-981.9435846074413
-869.3166923444255
-1002.6128043812603
-1050.4315490912797
-760.3650846090583
-884.092178708592
-974.4785573441957
-954.8145500316504
-893.8341142644266
-955.502986907808
-875.6485824327515
-1165.6352856344738
-1194.1114049999019
-991.9033964503675
-873.1679910474919
-915.0866924671795
-790.8901622442472
-742.3453710096172
-903.6344766472985
-777.810644631807
-957.5485231538229
-992.5879117417727
-786.4677131136245
-803.9521151948755
-766.9861087455984
-785.2354000867733
-750.9736084292738
-985.8188040001345
-793.7392386893359
-917.9319521522151
-1050.9845410484418
-905.8729270884178
-520.895084130927
-805.2138893274953
-1036.1966267257972
-845.2236285430201
-959.2187344792746
-1006.9771025534868
-1003.8682157286755
-673.4580619676699
-1027.2328827530232
-1016.236039290162
-1088.2992742378703
-744.9822579817883
-775.2959099899855
-1015.414084215832
-754.0315749806473
-1169.8413790341365
-680.5403342317012
-860.066252774822
-905.5065697301225
-799.5402849412058
-879.4689195149018
-972.7105800571924
-630.4825908029832
-846.9833524705039
-898.5225235531753
-987.9678437884182
-627.2754550010795
-638.775504206791
-1001.4779904364258
-763.5989359456839
-876.548998424371
-922.6150881749361
-766.0003997542915
-1162.9047110837741
-1389.6320426210311
-1015.1793238382965
-899.9307160733388
-764.1648257157757
-765.3192779240563
-1116.0568202445263
-893.0657010610582
-1055.9316216347122
-953.9007519891768
-648.691549367678
-766.6519323400105
-877.3116018092301
-965.1600122135035
-774.5712191890996
-897.6563276708893
-537.5263834189653
-1032.6705731403235
-891.0643630375482
-768.4404858980702
-1421.9488328181747
-1523.5597589375707
-1136.4769614859565
-1096.0107460374602
-1037.0018190020971
-850.6042190145672
-798.7554844575784
-666.2241858169517
-1138.978629703256
-774.5766368928536
-899.9762510144207
-868.5749840992461
-640.7541456912221
-515.1253167704217
-583.6303979296031
-767.0521993640759
-764.1936059538627
-1154.4395795431517
-1148.3876751956514
-774.7315535212522
-878.2527475444563
-780.4481079961917
-770.7693920558835
-801.67488914899
