ppg_2
-1158.0602454377522
-1134.008043554261
-1203.9238372484842
-1187.0993711353176
-1267.3464845466906
-1209.6075118763974
-1203.3165938164004
-937.6450156474671
-1068.6207620114162
-1255.0363156832243
-1317.848720633838
-909.671857948368
-1450.283214368186
-1083.6139703745175
-872.6921787251393
-895.7042305290644
-906.7812061354871
-852.1841770630754
-1160.7307781763636
-903.6604859122153
-1649.8962487410417
-1423.797226590646
-1496.848222602223
-1025.163615339096
-1109.3819813219322
-871.2362919334824
-1043.7001756958834
-1038.1213939153135
-1072.3258397835707
-1540.1981348893007
-1138.6295602579542
-1105.2710940252532
-1039.3230013036277
-1130.893351137699
-1005.0717113474694
-1034.655192201568
-1077.3627710513247
-1114.4210898513652
-1482.3702990008733
-1084.028304101034
-1533.3207452433237
-1297.9939098680472
-1105.57656734313
-1220.3671023756233
-1192.734020314133
-941.2234710910983
-1055.7697925291293
-948.7102425888726
-1185.7080458409785
-1045.465529806292
-1105.1991890531397
-1790.6105765535503
-1326.48564343784
-967.3676148184927
-898.552969546903
-1003.8515014744054
-1149.6337981113427
-1176.1613734674527
-1378.08105418579
-1135.3590326630056
-1123.9173441178193
-1325.4721478918746
-1009.2183686365247
-1024.6044951209158
-1083.961708716881
-1487.8219138959187
-1074.5895367065884
-911.7784065803721
-960.4811410684416
-997.6699069965581
-768.5300554814244
-1018.7721145745659
-1696.7233709286386
-1148.3478058227024
-913.836560886039
-883.008530849085
-1032.0802686023312
-1111.6051251789468
-979.7803018814068
-965.3777478189894
-1043.2535807287218
-1200.541526101912
-1766.2764560446433
-1004.5986261901176
-1143.7299875261629
-1043.389253373295
-1303.5405213010383
-887.7360008576132
-1340.1711410869639
-872.679982366259
-889.8271956763183
-1071.2798862111788
-1090.9666339779596
-1172.77329963266
-1482.4667384949503
-1310.2161905701673
-1074.231566375722
-1029.0477085689372
-1160.7674415557585
-1251.191310321694
-929.0293674876382
-1085.8500084998352
-1062.4514062355292
-880.7534204070938
-901.0085098555212
-1693.6422200235534
-1623.680589426055
-973.9402943153002
-1380.7942697376823
-860.5037045143291
-966.552343938897
-1025.099556730811
-1729.2343655961386
-1208.865065767556
-1027.8226552754115
-1048.3705539177101
-954.2896924934098
-1180.4802280341357
-979.9273503185976
-1644.2600116892743
-884.7819786019545
-1252.308151697788
-1764.6764107297322
-1542.496332294088
-1000.25008024526
-903.26948261908
-989.0334185097392
-1433.5176549057794
-1584.6991598579448
-1091.1003393821566
-1100.8378091537513
-944.7182918814602
-1018.7554127804626
-1251.9468323494405
-1194.4116002224969
-1132.4498773935322
-1031.4461287395786
-965.9847825333991
-1042.3692609823604
-1161.5183153539226
-1117.04150354904
-1129.93550363985
-961.7165640919982
-1175.3409408184546
-943.8970644026681
-1200.8880978384313
-1131.9923117839148
-975.8157157241575
-1369.0822214257707
-901.5113516533173
-913.3269308094845
-1197.9805862340233
-987.9667785895692
-1031.5177278820324
-1001.9234147745955
-1156.1509284912618
-1039.073478931464
-1048.3984871187354
-1120.193009115593
-908.0484431057681
-975.6945821084702
-1108.263595302467
-1176.2687328133397
-1003.045547902738
-1277.3523295063417
-980.6787947515053
-744.1954348417003
-873.8497792008387
-1078.4867262683028
-926.8887936567652
-1241.2344816335462
-1142.3887303165993
-1040.4633059698376
-1291.2311234387214
-1466.1479958688046
-995.6232299427436
-1085.6946513264202
-767.4680764472755
-1545.5686559485105
-1091.6994206401184
-788.4793033520392
-1505.0275486435878
-1116.716424669702
-1553.04998947715
-1063.417663509917
-1290.5310048806311
-1010.9547826635912
-1128.2440018863253
-1080.0029034005001
-1035.547714660542
-910.7972743908576
-1625.7946251932128
-1092.7776338661
-1610.0402873907883
-1213.4622782359259
-1134.4157415105924
-766.6915613120493
-1050.8166526016262
-939.2871339238831
-1481.785315702042
-990.4409659405981
-889.841357395985
-891.9442838372174
-995.8937148314591
-760.3734236285034
-1080.0248099010996
-1652.734588573256
-1430.4835289537148
-963.4370711466972
-1589.0296412477805
-1219.959332600471
-1003.5348798482402
-951.7443620384684
-1212.2917545638606
-969.2872130539963
-1337.3461436324014
-1328.538838425651
-1616.7001218763871
-892.1411574427564
-923.8201679707288
-1568.3648221543124
-1096.2728866339016
-1096.2909859594392
-1428.4392000442865
-859.1194606244492
-1172.4703939642818
-1237.7304421795939
-1075.2629794076136
-1329.1338138750227
-1212.1134538920185
-1176.52044456924
-1472.9894698861513
-884.2545034383758
-905.3397800294713
-973.5088744941638
-1252.2025863807248
-1033.1545145468158
-898.5147866954082
-1009.1746287547024
-799.0494723285211
-1393.9931269155188
-869.8656582404328
-1004.9455687195918
-773.9216829920465
-1336.3647081123538
-935.5687398994096
-1362.988907636765
-1524.9776518994533
-1009.502195194571
-1667.8618596807526
-974.1397451549383
-1034.5723405346198
-1303.5285714050278
-1332.1015520275191
-1443.5936348978335
-1007.6734049256619
-859.4273968868567
-893.8101480402845
-1163.4444073163572
-1044.416492058361
-998.4016628668847
-1001.9387454186651
-1015.046114398899
-849.0286520164643
-991.3261489711952
-1022.6754207338997
-842.9387741407662
-1201.3661569005174
-1102.8604790610768
-1179.425634933817
-1035.9807553153191
-1121.017765375924
-1016.6710084177008
-1777.538017045518
-877.4053902208675
-1014.4881732047822
-1558.2069029978893
-1025.1379804021954
-966.5190879945509
-1030.5877422872406
-1362.5208398949528
-1014.609617340534
-927.1855637227334
-1039.5218349229888
-1118.1875013712997
-1048.1788825184467
-1153.9964306550798
-1205.3477636802634
-1009.4729893903523
-1017.9584911197952
-912.1930194235556
-1005.9708152128094
-1146.6378354907695
-1029.7198562508681
-1120.105795296275
-959.5814242394387
-1582.2899540514438
-970.6206218988448
-1551.1610892080496
-1268.186054736699
-1011.0966658708049
-1015.1358556810799
-1082.444535557642
-1224.7129596095454
-998.7916078227908
-1252.0167857247702
-1112.950654485786
-1180.3657489307654
-1161.2067257852248
-1143.710257361215
-769.7301179859398
-1076.5406955846515
-1330.742440341321
-1108.1648606774222
-1011.586731624057
-1020.605078162203
-1231.704834712231
-1390.7727453755062
-1124.8455976609735
-907.2712862509466
-1068.353219867279
-1190.0806615842287
-981.3107516313462
-1131.332321140226
-1034.8522161348071
-1208.2685497084885
-1012.8883635215856
-1012.8636674825303
-1141.1589597052762
-1025.9853509699242
-894.1395000479611
-1356.733890226195
-1015.1779810086152
-1042.362035985518
-1631.0190948627182
-1137.6614773611568
-878.2648652034701
-1513.0139970321175
-1096.6459762536442
-885.9696313745299
-806.6132066623147
-1014.796224444149
-1213.8035517048181
-899.3514146612202
-943.5765654693352
-1471.7023994081133
-1274.094062054063
-921.7407129791856
-1626.7567929673755
-883.4741350615756
-1075.2122024891485
-1105.6879294475966
-906.2076382605917
-900.1731939133845
-1525.7514775496013
-1212.737946039892
-892.4199763393556
-900.8145038993896
-894.9157734080054
-1050.0593945608966
-1094.3349124031336
-1075.3905449521458
-941.4341058532127
-1016.4635380769452
-1196.5115684273057
-1000.284813728637
-880.833349698176
-1249.4370275343497
-997.5604486091263
-1065.8044995818873
-1249.9806566911811
-990.8952855793086
-1127.4586775535906
-909.1931918009593
-1111.0976901084812
-1280.4401703907517
-1116.7185771790216
-748.1854458731178
-918.0914851537703
-1008.9692716366814
-1073.7824072474177
-1189.5902987325348
-1103.9075885504021
-1044.6935684023235
-1051.6349764911831
-1031.4551376579577
-940.4274607831052
-1430.5991756159788
-1003.389999958175
-1143.0046717034845
-1332.500945231775
-1005.6737232338962
-1173.6355215660915
-1127.3550121514352
-1035.9730092243758
-1036.3024424797843
-988.6180365791708
-895.3346416232764
-991.5404258787058
-1226.105967203857
-1031.547118289376
-897.7595234601489
-851.4249077195071
-1328.613986735629
-1473.2567891642823
-866.9356290428658
-1136.3279287436965
-848.9801230877198
-1155.3508566325263
-803.8218147582162
-1036.5620487646217
-991.7179543292549
-1207.2401101271637
-1412.956459175778
-888.2313769346775
-890.5160913658117
-903.7944019616777
-872.1955334268074
-866.5448872113889
-1000.6537017291681
-1308.0215618981874
-994.8639598166542
-1026.260192413142
-1358.9141008363117
-987.4860809355445
-1016.1920526619225
-1023.3144063128705
-1238.5173197696479
-1131.829601469843
-1040.7340478590743
-1367.6393177816726
-1007.6749856253354
-993.7677353163052
-1027.9269566023943
-1083.206436846369
-1031.8575343207947
-976.6714256656352
-974.3113492293635
-872.7479806497817
-859.7070907650668
-1004.0327702097287
-1054.2964424547324
-893.3596502856349
-1052.2209793626585
-1648.4283124035303
-1540.684204356979
-841.1612197151475
-881.9061022692832
-894.2086761609817
-1689.2866633237168
-919.0123053251751
-745.991627868599
-1060.6884722027078
-882.6964161959498
-1007.534519847228
-673.1667585062945
-996.6709360427602
-867.5751390947999
-865.0409611702129
-1390.4356119414622
-1264.0234229415923
-892.2856325498473
-1132.4031228375275
-835.1301962097971
-1070.171109591652
-902.5495321269976
-873.6624626098582
-865.0320696578158
-1101.286857394678
-1111.4495836557078
-966.098344692238
-1149.4303481699349
-1567.9668189637898
-1160.0512931791538
-741.4279862638485
-902.0721782237683
-1106.6804227390903
-887.4411287512598
-1189.587688643047
-977.2703131284748
-1427.6318638061045
-752.1659037165607
-1044.6759488739822
-1115.6725063828976
-1282.2983379704428
-782.9778865501557
-984.0485140507899
-1132.7847162351125
-1032.2800259557603
-1002.7243634362085
-1272.9560498014741
-1225.5486332761966
-901.0752381267284
-751.671324711281
-755.6149059962971
-1066.6749569034114
-1038.6641406193146
-919.3107459128348
-891.3978754691717
-762.0185490598155
-885.4746984431614
-1381.8539856613413
-968.4471383639234
-1055.6308035456666
-856.1210975533612
-1230.762372425195
-839.8055589206822
-962.397546828139
-877.5880446541602
-1219.6152502579241
-942.4369715748185
-1049.054657024984
-847.1179874798755
-1032.734876951792
-1218.6467506076413
-864.1542240162349
-1030.1479043325305
-1112.5082073541514
-1140.1928006461433
-1168.5557416006193
-1160.8673484222863
-994.2761444560873
-761.5174583292378
-1294.5186450155422
-904.0982102652242
-1006.8853319337154
-814.3003896357737
-1261.0269034064997
-1009.363209006436
-1075.233792750556
-1146.655778097672
-851.8354672499268
-923.2112184532715
-779.9184525438301
-642.1132503610792
-1276.4918576149514
-632.8157987810638
-1143.221182435319
-872.8520841064286
-634.2234491591003
-1004.6516854630656
-934.5246340927355
-902.0527677501675
-851.333898707247
-1031.2482988526942
-1136.139782860974
-933.1000796338259
-890.0581199987325
-1207.5201977889851
-765.0150347595214
-820.1856202928482
-865.7352045247773
-1056.1634453091258
-1443.7857565087518
-1038.0389677573773
-878.7504563287146
-1033.3157681268233
-1451.6281052589304
-892.2461607560203
-1024.1609294566786
-963.7957062294506
-756.5515019903858
-760.0404641208828
-1018.4968927329406
-1270.109781249787
-1103.7310395232473
-1720.8484649451038
-1024.5703096481927
-757.427728559344
-1126.9136401025603
-974.5232887916408
-887.471561774592
-758.8328762578797
-1631.0026084265678
-912.435677334041
-1185.1560863716277
-789.068494614708
-1403.6959456297386
-760.2314710582029
-1166.8892359126269
-887.6856213720015
-773.9469277510758
-1024.2978056524687
-1286.612030859728
-751.5658612025161
-881.9892340550965
-920.6226529355039
-820.2384023632751
-1313.3989922761366
-1036.7493925266465
-816.8430930885748
-750.1008873513191
-1523.8752233305954
-1041.44131565494
-1008.3558440832269
-755.3756563385147
-906.0161441659237
-1051.1927641523298
-795.3804024711443
-899.376410891814
-1409.8201490651202
-718.3400006018153
-1045.6963450498076
-878.2827172124671
-1216.6201709769628
-636.3424198725384
-1012.9274909723803
-643.2899157176608
-1218.439836343825
-1156.2034176263514
-1070.5632646923489
-777.1573036774917
-1033.929605977571
-1123.0001914262584
-1761.1464644926511
-963.9660296291948
-1035.9180289730982
-645.2873887482885
-1137.646605517835
-823.5880572229772
-884.446128281804
-1329.715945631434
-993.8284228717549
-1357.1438161833082
-935.3296035474175
-1068.7368415329158
-971.4040089047639
-973.3768599691487
-1162.0977451444035
-1048.2137658635445
-988.5007795800525
-1131.6825327998295
-1019.984637133086
-1010.1424896625351
-1284.6226804950295
-759.3527116469538
-1053.7363594877795
-756.7980470968097
-902.211461995116
-1319.0580630599534
-1166.0948058902895
-969.2864210144282
-904.4496170318707
-846.911219539025
-1302.816734092108
-1046.4475579076175
-1049.6340322287072
-956.2847602154887
-826.4500455555121
-775.4765509089864
-882.7006837068354
-1067.9301052950418
-1021.8822498353895
-646.3458127093966
-761.5732074498477
-887.9662560294372
-1136.7077550142023
-1036.4479420080168
-506.39994858763947
-773.6138510147806
-1132.6707442990964
-1244.122463823221
-670.6194964175578
-1052.6969233395666
-1460.7577512693342
-886.3189969608391
-1031.5551935140938
-921.2869181218888
-784.6706656071398
-910.9665902800551
-890.5553124301127
-1041.235777886598
-1058.020888296008
-897.7997388846803
-1065.5667311950094
-1006.3401151016674
-763.6104425909011
-950.0782367850671
-640.555090363968
-900.8654812469227
-774.8001612189939
-757.9389666379448
-1028.253843386251
-1331.8403050020997
-1064.2984897841984
-656.1497465668238
-820.2867848951992
-923.2872331325766
-1181.0992099046848
-1099.6547334846239
-939.4133020119224
-1124.752555361114
-1219.9588502153988
-650.5899037967264
-1187.6748242269105
-513.5758729957043
-984.0464851572034
-1013.1317617304218
-935.6741607585776
-764.7781314381945
-1301.4751900210483
-1063.733130739364
-1001.6498972522129
-1022.0674446166394
-1105.2074798194437
-736.8849509370908
-761.2058550694023
-1023.085619533977
-676.9511874189252
-1163.27254790338
-1039.4973048172276
-1027.2627017861842
-914.4919721413696
-638.5756932667496
-783.9505450249652
-1074.2522634615304
-776.1363876428361
-777.9438730374604
-1218.6799394880084
-513.1794752914781
-1253.3504718381232
-1104.835886521913
-784.3135435080237
-1027.3868671955156
-1227.2448621865092
-671.6271553820226
-976.7633034706694
-786.4396854294909
-787.0546483773226
-638.2701877003594
-1198.858740138649
-772.3918809036079
-1062.349997005495
-757.013799929937
-997.5364587983023
-659.3711334130405
-1297.4508203756768
-761.5949083947261
-1051.235881513106
-1032.1230530700402
-877.7738930219
-1071.2594773020153
-1279.7416782487849
-910.9766353821642
-1296.5976766891038
-892.5593317528484
-900.967665395218
-1697.06389398892
-878.4207656860492
-643.3495360153161
-1038.5132156943466
-1206.7599717602939
-1020.5625510811269
-1367.6289606150128
-1122.219741485762
-911.6241872030182
-1447.5269681625437
-1080.2126227666668
-765.1307111216064
-1025.9930091512454
-1143.1345784288687
-638.8917370033037
-1340.6046527453173
-936.2085319030682
-769.1790385366112
-636.2016688608196
-1017.2808505583648
-876.880771478045
-752.3359296697689
-1255.9782986315652
-889.3413700616703
-648.190755840351
-822.8045325232546
-756.2972900159286
-646.8705383004237
-913.5544013592637
-1609.2722659185633
-983.5261465009393
-615.9249619348369
-892.3547974231101
-1123.6754766693807
-894.322305960628
-766.6686062602423
-686.1003509989653
-992.8218391782178
-955.4986232971955
-1326.2531083990264
-907.6300492072727
-1206.7762134637119
-1078.069397098993
-978.420356035536
-783.4517834651413
-1153.1408412114156
-811.8246344000596
-943.7788221901326
-772.8719017362354
-808.2417794310827
-520.1354791758617
-905.1306543337214
-662.8118387298664
-768.548987428741
-918.259571669473
-631.8525290945057
-906.5103753673159
-638.1782520343164
-979.9759895466902
-1164.2694422711463
-790.682338323268
-766.500861193028
-1045.2551809034285
-1202.0721547840428
-1025.235185851074
-1143.9898108427653
-639.081378934236
-765.280579141921
-781.5233600549487
-880.5199937336307
-1384.6845412879723
-771.2139144448465
-637.423789216689
-1297.6216415657705
-642.0112764783375
-907.3964932562229
-643.7852718017683
-1050.2357086200645
-762.5381377384127
-914.0258753584077
-1057.4737823108799
-634.1736794392348
-576.2277530922948
-949.15234187854
-763.1053591823164
-919.0162711357045
-763.8317238950435
-604.9780243557051
-936.0145729258811
-875.593290714658
-509.57962253867237
-1082.992204340538
-698.1337650843981
-1087.966230697496
-711.1937346468699
-1146.7411063475906
-1142.0022889460333
-1333.0385958593122
-884.7857356941554
-1158.4137682816936
-1415.9474917705847
-512.5365937635374
-944.3224560881469
-640.2960170726766
-894.8385666310442
-514.4497186599657
-940.6467603733507
-1578.825068490666
-1043.5294504229582
-845.8168182975728
-1223.817724072612
-906.6692550128785
-1309.9668111509297
-1670.6677464540892
-790.8643524919781
-1189.82823813083
-884.9083226779906
-1009.394785878413
-1344.4605765983379
-901.063312403079
-797.1158960810491
-685.9669496370122
-772.0865356462783
-1346.0693991750024
-879.1164751082367
-1130.9556487176503
-1293.781462139004
-1064.4683317099068
-1033.6127684193852
-1084.4532242335051
-686.075802097376
-1016.9092235442026
-1088.6342019743242
-912.1428280458371
-1029.702421497579
-635.4205146260066
-830.0515059324895
-889.7080859209199
-954.7638661672908
-1067.408221317369
-1099.510921957725
-906.6533555405383
-915.2589257445634
-991.2923506095741
-969.8527543445823
-937.2417109136131
-1787.8268360870268
-762.3110380843685
-799.6459803381954
-1089.604415869216
-1103.3349922389602
-776.8168566517727
-946.4903582587187
-905.322290214691
-898.710212564326
-1049.986136782891
-1083.0727884023356
-1056.3532965371985
-892.9619238293707
-902.2913379135052
-788.4148147223792
-777.7736633523172
-641.70032395866
-1111.6295572327774
-641.0091232011061
-641.7228605369813
-976.379699067322
-1225.0507289176003
-632.0360673967997
-1057.2556212091433
-770.9688813020739
-1142.971389309068
-629.7402415286393
-500.6375672116015
-639.2014442810009
-1032.8729054860444
-783.1894025526781
-906.5003584583416
-897.5271771735833
-754.9574600422956
-1109.5835705435043
-509.30846828817005
-1174.4812654141426
-776.3832726659678
-1045.2522479175825
-1220.5641530462422
-984.8457370467036
-1078.2229586668573
-791.3182899987219
-652.4707897435186
-928.3878302183459
-994.3528361684208
-781.2908345839309
-669.8873412837863
-764.3052406830685
-520.2598527844376
-788.1130374377458
-1522.764459804502
-791.4422441026205
-782.1666982984327
-524.65852993056
-768.0776761612472
-528.1405013731043
-1423.301161828444
-1115.360338557501
-993.1153707287747
-756.5428846862046
-791.5013606721633
-1071.40263211641
-908.0538369908285
-1112.2126703862355
-517.605748631381
-1063.723611194871
-920.4750948717298
-761.7988859449068
-1110.181802059719
-1354.3530303730545
-797.977465041225
-736.320749080928
-947.7894343924106
-1161.4360445015566
-1168.9711375102231
-647.5638908609792
-664.9510080589731
-857.9367659557669
-974.8738975133523
-791.412953662976
-703.8065147382761
-1032.35820893159
-666.7273562208848
-649.1658260493157
-933.33514945817
-636.2276051666726
-1286.312968928884
-790.946230140089
-779.2341380417515
-647.6284866920336
-824.2380482133725
-937.1041510336195
-850.8492635599638
-961.2928733310672
-1097.3849121481232
-803.8986386550353
-642.2484303544725
-637.1706118829351
-1108.4818636695202
-1002.0759694191732
-645.8641199157305
-668.3531479295877
-546.4852635382767
-936.0925399248841
-530.9975881283798
-1199.4462795728746
-850.4807509253629
-624.8650502204255
-792.6895532716107
-973.0666934065645
-642.1176661029803
-1039.7329550509555
-999.7770580689386
-798.2874156703731
-530.8636942603371
-641.4414315609374
-768.2709991510064
-897.4290615450678
-517.7186035695647
-1014.1910542204802
-943.5159396739627
-823.5431760306624
-1380.5382772788275
-1113.9556459878293
-936.9745498424894
-1075.8383528568304
-645.9528519798997
-517.9608261335873
-844.1882198855366
-642.0515560382069
-1078.1615300351934
-966.2934403898198
-909.9372905667889
-523.4234062189344
-955.9901865820987
-642.9813690430992
-798.259995977754
-484.6063797506984
-938.3610154154958
-1036.912327625118
-435.2220011511963
-751.710794513229
-775.9668530891356
-1039.6079454385317
-652.0007962216132
-1057.8206288215365
-1065.7090775864447
-522.3533215408709
-391.43199450417467
-1042.1156959885093
-908.6507706523755
-1183.3590725797853
-1152.58299561482
-838.206271547988
-771.8658509239652
-990.5025967112778
-1075.5324165631362
-853.1585055963134
-833.4375177528019
-780.0539180487476
-639.5408598277152
-903.2660664327753
-569.7538322063531
-1259.960003882945
-530.3410230032706
-902.8646544154952
-520.799766476526
-642.1635776411746
-1084.0772672302423
-774.181589441138
-1062.0221114397793
-1080.1171414730602
-781.2622512123445
-425.0037744770502
-1063.266980345499
-1000.9525179794285
-671.5099347729848
-965.1441425283148
-788.9133743427976
-794.6018092870653
-1043.2267860722307
-397.92940029381026
-649.1992242598053
-1702.900400765705
-933.4024463316729
-803.3890075059204
-1774.9442410423862
-1258.3678639647396
-799.8984260352277
-1054.1264966636156
-951.4406508645975
-650.2097947702316
-536.8838707359245
-976.4423849619089
-1192.3383573517444
-815.4039581641969
-891.7249293856938
-938.2777018704162
-1649.7395398677354
-1020.871026666846
-824.641670554593
-970.676100904223
-688.0556568141416
-1190.0726137663778
-808.2765561148657
-906.328050384514
-1567.2256242904527
-1144.846572224742
-1049.1979350873387
-783.8386518390074
-1141.317034879345
-662.7009026289561
-1112.8610973662485
-802.7047598768861
-693.5599369237527
-941.9066091142329
-1133.4637254087681
-1108.7225342239235
-1128.9239880735884
-1006.4171570273397
-910.9729337287591
-1103.6340267234111
-1218.9597324278861
-1044.5964090814036
-950.7285297195126
-943.4789644100699
-1056.006273522004
-1084.8020587963852
-1033.644094827532
-656.0312057673194
-658.1926593391083
-674.1622750564035
-726.1378675138425
-657.7946980908998
-1065.1712967284068
-906.1112583120944
-1057.4668500662715
-1257.5825199108722
-1048.0247339758014
-802.7575492977744
-781.4446916629877
-1120.8721596987175
-534.3280771536047
-526.6410855956664
-1070.4870068320993
-529.0084024849937
-935.6328687838144
-656.9446025495931
-1013.6423531741038
-1091.4888929927881
-510.10634139564826
-618.3576129046573
-1146.6378137122256
-1091.7904013009074
-813.7355556603064
-1049.6173770206656
-1216.842827842803
-1201.3148465193644
-1225.555386831702
-388.43374824731376
-924.9012637947192
-965.8764134019713
-1101.4670176784805
-523.2320544846243
-1219.8879522846335
-802.1997782998421
-1063.3745251843682
-1190.4870403279874
-1159.8527134436956
-951.9315856462247
-808.0976052653109
-714.522713156734
-920.3549464598349
-785.6327504118564
-784.4061809763438
-783.1061842725651
-1111.891963640635
-1016.8897173187823
-780.2732356050379
-799.3531911227932
-655.715052070826
-815.5667961077709
-1094.662311155727
-799.7867217896439
-903.6758012677775
-510.9570312911162
-918.9411262796352
-522.6559734721932
-982.271230858008
-1114.245647260222
-877.995846090108
-530.7049785884296
-1233.8795368437684
-1117.7175694001228
-651.433984989863
-762.6406976895146
-841.3274708760932
-1048.6151057145983
-531.775668884762
-394.6512046738912
-811.1419482660527
-664.1345655074359
-658.6761745192889
-532.7167706182813
-1070.3540585120736
-910.743702662299
-948.6969483805547
-818.9475863246073
-581.2106482065201
-811.978271703545
-810.6469899264193
-528.4784810099228
-1113.763228875621
-645.5568578490495
