ppg_3
-1352.000955540244
-1039.2445523154577
-1325.3877001592193
-1190.4998573550138
-1317.639174022409
-1124.0244571777298
-1173.404317607609
-1144.7601151341307
-1027.0549679768676
-1130.3637305044865
-1040.0864452904511
-1776.3013895130468
-1252.348411547061
-1182.0150506721359
-1052.1766285782624
-1380.6017341957388
-1195.4509844560666
-1356.1436846321326
-1213.095017414795
-1115.7873724636502
-1117.0605299504687
-1261.7099581731884
-1194.1546799136263
-1175.917223247366
-1134.2456907424385
-1453.8001337420128
-1366.6484102591694
-1273.2427617369408
-1187.0692179153339
-1197.2645775836424
-1081.5024178384713
-1137.1986768724373
-1150.2441639975063
-1059.4668573203367
-1100.0461897587998
-1037.4648397095953
-1189.6012871411262
-1228.3755386916994
-1114.056560133191
-1054.3903660844705
-1117.1270962107496
-1299.2177824874816
-1210.5661545359853
-1170.1438692789327
-1110.3149337466136
-1130.1783382887227
-1241.1347471058957
-1242.168266675372
-1029.648225183241
-1161.129017255825
-989.0503386909347
-1025.579214067837
-1442.7905259149834
-931.039483206352
-1152.1156946976369
-1050.1393147337953
-1247.060146075047
-1177.4567067483351
-970.4264106196251
-995.4432250834893
-960.2156375014864
-928.2892373930431
-902.0607222815858
-1016.7792979470105
-1485.159972969676
-970.2772258556488
-857.0889784465758
-1186.4813693190063
-963.0796820254113
-1748.7697177554355
-1177.6589786340764
-1048.26371493617
-1078.2900754252703
-1047.3066198324395
-1029.859910097591
-1039.789706376681
-1169.4074815751824
-1181.9590274441891
-1128.898940182479
-1182.5651884985202
-914.6535562959795
-1052.8423202641195
-1197.8728977016872
-1076.7351823874121
-1159.4272949260835
-1110.5066977266658
-964.7626360902276
-1685.6016756416568
-1031.3172677830069
-1025.917892943272
-1113.6489080107629
-1034.673461103465
-995.3703923956389
-1028.3584240054392
-1008.9397437567892
-941.7430036041186
-1563.3447260861292
-1059.902805056744
-1146.7493259596974
-1068.0560114616742
-860.6571181906161
-1171.980556490027
-962.8317434436583
-973.031525411777
-1085.0248592575488
-1063.97836757819
-1175.3623274095896
-1597.3090357363533
-1070.112397802026
-878.7777965383706
-877.2155853707038
-1004.3980919226698
-1606.982549955757
-1652.6015148819872
-964.8262565706705
-1128.9690405683357
-1756.7489123212235
-1037.6001098885788
-1006.4925779793687
-1022.9964165544291
-828.2815895701854
-1226.7707813444306
-1006.5279326759121
-1157.4093916615582
-1601.7705471543447
-1190.5846790997753
-1703.5455384943875
-1183.2729924278644
-1175.6294560912684
-1076.9514787599387
-1361.6580628607278
-1183.6646222474196
-983.9721001693235
-1122.4119673512428
-1362.2451955010279
-1103.297595245487
-1028.071781739361
-1105.879076046755
-1167.362868931502
-1204.9076918144021
-885.1396163315331
-1388.268403792593
-1085.6229791757396
-1047.4366772707401
-1123.8296735910953
-1079.2548666703299
-1545.305653061387
-1018.7063585662986
-996.0938771464212
-1766.9817048444254
-1158.1113481655905
-964.3085436377863
-1154.8751039505494
-1349.1109155554711
-1066.3209958867983
-1283.3245608389698
-1118.3269823112992
-885.4148492194524
-999.7935151597848
-1009.3650017935446
-894.3321987466522
-1190.6150084583242
-1187.0998739538406
-1697.0668158798646
-1672.656442266231
-1010.9175887334765
-1175.39904355006
-1414.860503428507
-1027.0358198694646
-1535.9492356547921
-1334.1887601713015
-1622.428793930058
-1357.4872161951305
-1563.3543649131968
-1296.9881150921071
-1366.8280859939139
-1678.5957696618614
-1206.6136595169705
-987.0701982078906
-1124.411890498927
-868.8554266154766
-1460.5133013186003
-1350.7526356821752
-1673.9142784198932
-1096.3177934730882
-1204.4852365351744
-1105.0843948914476
-1551.217046494007
-1685.9136895784418
-1123.0080285353808
-1155.7483639604868
-1084.032410937332
-1203.4752962270272
-1107.978885215676
-1033.7496069294527
-914.3274473776893
-1137.976078264915
-1558.9674835232547
-1578.8481058721202
-1126.9569922231515
-1017.0723454062386
-1123.955645886848
-1030.2527435417696
-1692.383756389568
-878.2197437126158
-1008.0368889426751
-1678.767436997179
-1038.109435411176
-872.9334967985291
-1571.9295773990582
-1602.452506404226
-1040.0037544209174
-1515.9677077688098
-1013.1910306075275
-1357.2642156317283
-1103.6428573270591
-990.4835937998438
-1639.1280368883245
-895.9735587718409
-985.8157018285849
-859.1698160813943
-970.4175315705924
-887.4610984530373
-1050.190384108844
-761.3990087952675
-891.4910487432883
-1301.156534423823
-1033.140544618073
-1018.1001317565496
-1652.81438876359
-966.4342866426283
-1214.9702801424785
-1004.3176229741707
-1731.2916251560173
-1553.8145808219645
-1107.3502735530988
-1192.7657289730953
-892.0883256677187
-999.7242190864137
-1186.3185635347554
-1130.2846525745006
-1037.2551663290947
-999.1137161543296
-949.647488040113
-1110.4878142027333
-1222.0354149240295
-1038.4420808765876
